"X0","X603.005","X621.01","X1075.001","X1137.006","X1178.011","X1197.016","X1272.021","X1298.026","X1331.031","X1919.002","X2006.007","X2624.001","X2684.005","X3341.003","X3375.008","X3434","X3845.005","X3890.01","X3919.015","X3958.02","X3988.025","X4087","X4983","X5539.008","X5560.018","X5595.028","X5623.038","X5658.048","X5727.058","X5864.068","X5966.078","X6645.088","X6729.098","X6779.108","X10166.121","X10207.126","X10234.131","X10259.136","X11042.001","X11102.005","X11811.003","X11906","X12889.008","X12908.018","X12931.028","X12986.038","X13046.048","X13073.058","X13102.068","X13152.078","X13179.088","X13281.098","X16762.111","X16817.116","X16885.121","X16916.126","X16968.131","X16997.136","X17203.14","X17762.003","X17796.008","X17824.013","X17855.018","X18249.002","X18271.007","X18315.012","X18333.017","X18363.022","X18391.027","X18507.031","X18871.002","X18940.007","X19021.012","X19170.017","X19267","X19687.004","X19713.009","X19760.014","X19785.019","X19821.024","X19855.029","X19920","X20448.005","X20493.01","X20520.015","X20903.002","X21026.007","X21087.012","X21107.017","X21162.022","X21227","X21651.005","X21674.01","X21736.015","X21779.02","X21794.025","X21822.03","X21883","X22402.004","X22460.009","X22490.014","X22563","X23111.004","X23163.009","X23592.001","X23680.006","X23731.011","X23758.016","X502.001","X605.006","X624.011","X1081.002","X1150.007","X1184.012","X1212.017","X1279.022","X1304.027","X1333.031","X1973.003","X2009.008","X2629.002","X2734","X3344.004","X3379.009","X3821.001","X3853.006","X3893.011","X3921.016","X3972.021","X3992.026","X4087.1","X4983.1","X5541.01","X5575.02","X5606.03","X5627.04","X5663.05","X5734.06","X5871.07","X5972.08","X6704.09","X6741.1","X10023.117","X10170.122","X10214.127","X10239.132","X10264.137","X11055.002","X11152","X11814.004","X11906.1","X12894.01","X12920.02","X12933.03","X12993.04","X13054.05","X13076.06","X13113.07","X13156.08","X13182.09","X13289.1","X16788.112","X16861.117","X16894.122","X16919.127","X16972.132","X17001.137","X17253","X17768.004","X17800.009","X17836.014","X17856.018","X18252.003","X18295.008","X18318.013","X18339.018","X18368.023","X18395.028","X18508.032","X18878.003","X18942.008","X19076.013","X19182.018","X19267.1","X19694.005","X19718.01","X19762.015","X19798.02","X19831.025","X19860.03","X20419.001","X20451.006","X20499.011","X20520.015.1","X20909.003","X21037.008","X21090.013","X21116.018","X21166.023","X21380.001","X21658.006","X21677.011","X21752.016","X21780.021","X21798.026","X21825.031","X21883.1","X22405.005","X22467.01","X22498.015","X22563.1","X23117.005","X23163.009.1","X23652.002","X23685.007","X23734.012","X23763.017","X539.002","X606.007","X655.011","X1087.003","X1156.008","X1190.013","X1214.018","X1282.023","X1311.028","X1383","X1980.004","X2033.008","X2635.003","X2734.1","X3354.005","X3383.01","X3828.002","X3872.007","X3897.012","X3939.017","X3977.022","X3998.027","X4873.001","X5411.002","X5546.012","X5582.022","X5611.032","X5639.042","X5667.052","X5741.062","X5878.072","X6082.082","X6712.092","X6767.102","X10064.118","X10172.123","X10220.128","X10246.133","X10267.137","X11092.003","X11152.1","X11849.005","X12870.002","X12903.012","X12923.022","X12956.032","X13002.042","X13058.052","X13081.062","X13117.072","X13159.082","X13188.092","X13413.102","X16797.113","X16868.118","X16897.123","X16921.128","X16979.133","X17010.138","X17253.1","X17771.005","X17804.01","X17842.015","X17906","X18260.004","X18305.009","X18321.014","X18347.019","X18372.024","X18412.029","X18557","X18925.004","X18946.009","X19086.014","X19188.019","X19663.001","X19698.006","X19727.011","X19767.016","X19810.021","X19841.026","X19862.031","X20428.002","X20460.007","X20503.012","X20570","X20914.004","X21061.009","X21092.014","X21123.019","X21176.024","X21536.002","X21664.007","X21718.012","X21760.017","X21785.022","X21803.027","X21828.032","X22320.001","X22408.006","X22471.011","X22505.016","X23055.001","X23142.006","X23166.01","X23660.003","X23688.008","X23745.013","X23765.018","X595.003","X610.008","X705","X1089.004","X1162.009","X1192.014","X1218.019","X1285.024","X1315.029","X1383.1","X1993.005","X2083","X2642.004","X3324.001","X3358.006","X3384.01","X3838.003","X3879.008","X3904.013","X3944.018","X3980.023","X4000.028","X4878.002","X5468.004","X5550.014","X5589.024","X5616.034","X5645.044","X5676.054","X5747.064","X5901.074","X6633.084","X6714.094","X6771.104","X10153.119","X10179.124","X10225.129","X10251.134","X10317","X11097.004","X11796.001","X11856.006","X12876.004","X12905.014","X12926.024","X12961.034","X13013.044","X13062.054","X13084.064","X13144.074","X13163.084","X13192.094","X16751.109","X16802.114","X16872.119","X16907.124","X16956.129","X16985.134","X17143.139","X17748.001","X17776.006","X17811.011","X17846.016","X17906.1","X18266.005","X18310.01","X18324.015","X18350.02","X18376.025","X18418.03","X18557.1","X18933.005","X18988.01","X19157.015","X19217.019","X19670.002","X19705.007","X19743.012","X19773.017","X19813.022","X19849.027","X19870.031","X20436.003","X20480.008","X20507.013","X20570.1","X21013.005","X21068.01","X21095.015","X21149.02","X21177.024","X21542.003","X21668.008","X21728.013","X21766.018","X21789.023","X21809.028","X21830.033","X22343.002","X22415.007","X22474.012","X22513.016","X23085.002","X23147.007","X23213","X23667.004","X23725.009","X23749.014","X23818.018","X601.004","X619.009","X705.1","X1093.005","X1165.01","X1195.015","X1222.02","X1292.025","X1324.03","X1914.001","X2004.006","X2083.1","X2646.005","X3333.002","X3361.007","X3434.1","X3841.004","X3885.009","X3914.014","X3952.019","X3982.024","X4037.028","X4933.002","X5530.006","X5556.016","X5593.026","X5621.036","X5653.046","X5681.056","X5855.066","X5956.076","X6640.086","X6724.096","X6777.106","X10159.12","X10183.125","X10228.13","X10257.135","X10317.1","X11102.005.1","X11803.002","X11856.006.1","X12884.006","X12906.016","X12929.026","X12975.036","X13017.046","X13067.056","X13088.066","X13150.076","X13167.086","X13260.096","X16758.11","X16812.115","X16882.12","X16911.125","X16963.13","X16992.135","X17195.14","X17758.002","X17780.007","X17819.012","X17848.017","X18242.001","X18268.006","X18313.011","X18328.016","X18353.021","X18381.026","X18447.031","X18820.001","X18934.006","X19005.011","X19164.016","X19218.02","X19682.003","X19708.008","X19753.013","X19779.018","X19816.023","X19852.028","X19920.1","X20442.004","X20490.009","X20515.014","X20868.001","X21018.006","X21077.011","X21100.016","X21156.021","X21227.1","X21618.004","X21670.009","X21732.014","X21773.019","X21792.024","X21815.029","X21833.033","X22395.003","X22453.008","X22485.013","X22514.017","X23103.003","X23160.008","X23213.1","X23669.005","X23730.01","X23752.015","X23868"
0,603.005,621.01,1075.001,1137.006,1178.011,1197.016,1272.021,1298.026,1331.031,1919.002,2006.007,2624.001,2684.005,3341.003,3375.008,3434,3845.005,3890.01,3919.015,3958.02,3988.025,4087,4983,5539.008,5560.018,5595.028,5623.038,5658.048,5727.058,5864.068,5966.078,6645.088,6729.098,6779.108,10166.121,10207.126,10234.131,10259.136,11042.001,11102.005,11811.003,11906,12889.008,12908.018,12931.028,12986.038,13046.048,13073.058,13102.068,13152.078,13179.088,13281.098,16762.111,16817.116,16885.121,16916.126,16968.131,16997.136,17203.14,17762.003,17796.008,17824.013,17855.018,18249.002,18271.007,18315.012,18333.017,18363.022,18391.027,18507.031,18871.002,18940.007,19021.012,19170.017,19267,19687.004,19713.009,19760.014,19785.019,19821.024,19855.029,19920,20448.005,20493.01,20520.015,20903.002,21026.007,21087.012,21107.017,21162.022,21227,21651.005,21674.01,21736.015,21779.02,21794.025,21822.03,21883,22402.004,22460.009,22490.014,22563,23111.004,23163.009,23592.001,23680.006,23731.011,23758.016,502.001,605.006,624.011,1081.002,1150.007,1184.012,1212.017,1279.022,1304.027,1333.031,1973.003,2009.008,2629.002,2734,3344.004,3379.009,3821.001,3853.006,3893.011,3921.016,3972.021,3992.026,4087,4983,5541.01,5575.02,5606.03,5627.04,5663.05,5734.06,5871.07,5972.08,6704.09,6741.1,10023.117,10170.122,10214.127,10239.132,10264.137,11055.002,11152,11814.004,11906,12894.01,12920.02,12933.03,12993.04,13054.05,13076.06,13113.07,13156.08,13182.09,13289.1,16788.112,16861.117,16894.122,16919.127,16972.132,17001.137,17253,17768.004,17800.009,17836.014,17856.018,18252.003,18295.008,18318.013,18339.018,18368.023,18395.028,18508.032,18878.003,18942.008,19076.013,19182.018,19267,19694.005,19718.01,19762.015,19798.02,19831.025,19860.03,20419.001,20451.006,20499.011,20520.015,20909.003,21037.008,21090.013,21116.018,21166.023,21380.001,21658.006,21677.011,21752.016,21780.021,21798.026,21825.031,21883,22405.005,22467.01,22498.015,22563,23117.005,23163.009,23652.002,23685.007,23734.012,23763.017,539.002,606.007,655.011,1087.003,1156.008,1190.013,1214.018,1282.023,1311.028,1383,1980.004,2033.008,2635.003,2734,3354.005,3383.01,3828.002,3872.007,3897.012,3939.017,3977.022,3998.027,4873.001,5411.002,5546.012,5582.022,5611.032,5639.042,5667.052,5741.062,5878.072,6082.082,6712.092,6767.102,10064.118,10172.123,10220.128,10246.133,10267.137,11092.003,11152,11849.005,12870.002,12903.012,12923.022,12956.032,13002.042,13058.052,13081.062,13117.072,13159.082,13188.092,13413.102,16797.113,16868.118,16897.123,16921.128,16979.133,17010.138,17253,17771.005,17804.01,17842.015,17906,18260.004,18305.009,18321.014,18347.019,18372.024,18412.029,18557,18925.004,18946.009,19086.014,19188.019,19663.001,19698.006,19727.011,19767.016,19810.021,19841.026,19862.031,20428.002,20460.007,20503.012,20570,20914.004,21061.009,21092.014,21123.019,21176.024,21536.002,21664.007,21718.012,21760.017,21785.022,21803.027,21828.032,22320.001,22408.006,22471.011,22505.016,23055.001,23142.006,23166.01,23660.003,23688.008,23745.013,23765.018,595.003,610.008,705,1089.004,1162.009,1192.014,1218.019,1285.024,1315.029,1383,1993.005,2083,2642.004,3324.001,3358.006,3384.01,3838.003,3879.008,3904.013,3944.018,3980.023,4000.028,4878.002,5468.004,5550.014,5589.024,5616.034,5645.044,5676.054,5747.064,5901.074,6633.084,6714.094,6771.104,10153.119,10179.124,10225.129,10251.134,10317,11097.004,11796.001,11856.006,12876.004,12905.014,12926.024,12961.034,13013.044,13062.054,13084.064,13144.074,13163.084,13192.094,16751.109,16802.114,16872.119,16907.124,16956.129,16985.134,17143.139,17748.001,17776.006,17811.011,17846.016,17906,18266.005,18310.01,18324.015,18350.02,18376.025,18418.03,18557,18933.005,18988.01,19157.015,19217.019,19670.002,19705.007,19743.012,19773.017,19813.022,19849.027,19870.031,20436.003,20480.008,20507.013,20570,21013.005,21068.01,21095.015,21149.02,21177.024,21542.003,21668.008,21728.013,21766.018,21789.023,21809.028,21830.033,22343.002,22415.007,22474.012,22513.016,23085.002,23147.007,23213,23667.004,23725.009,23749.014,23818.018,601.004,619.009,705,1093.005,1165.01,1195.015,1222.02,1292.025,1324.03,1914.001,2004.006,2083,2646.005,3333.002,3361.007,3434,3841.004,3885.009,3914.014,3952.019,3982.024,4037.028,4933.002,5530.006,5556.016,5593.026,5621.036,5653.046,5681.056,5855.066,5956.076,6640.086,6724.096,6777.106,10159.12,10183.125,10228.13,10257.135,10317,11102.005,11803.002,11856.006,12884.006,12906.016,12929.026,12975.036,13017.046,13067.056,13088.066,13150.076,13167.086,13260.096,16758.11,16812.115,16882.12,16911.125,16963.13,16992.135,17195.14,17758.002,17780.007,17819.012,17848.017,18242.001,18268.006,18313.011,18328.016,18353.021,18381.026,18447.031,18820.001,18934.006,19005.011,19164.016,19218.02,19682.003,19708.008,19753.013,19779.018,19816.023,19852.028,19920,20442.004,20490.009,20515.014,20868.001,21018.006,21077.011,21100.016,21156.021,21227,21618.004,21670.009,21732.014,21773.019,21792.024,21815.029,21833.033,22395.003,22453.008,22485.013,22514.017,23103.003,23160.008,23213,23669.005,23730.01,23752.015,23868
