"X0","X514.005","X569.01","X654","X995.005","X1041.01","X1068.015","X1156.02","X1192.025","X1263.03","X1313.152","X1313.157","X1313.162","X1313.167","X1313.172","X1313.177","X1724.002","X1886.007","X1916.011","X2347.003","X2477.008","X2521.013","X2560.018","X2965.001","X3018.006","X3084.011","X3129.016","X3166.021","X3199.026","X3272","X3749.005","X3873.01","X4516.004","X4644.014","X4690.024","X4786.034","X4834.044","X4871.054","X4926.064","X4985.074","X5087.084","X5214.094","X5291.104","X5335.114","X5420.124","X5608.134","X5635.144","X7997.003","X8254.003","X8514.008","X8609.013","X8643.018","X8720","X9094.005","X9171.01","X9201.015","X9251.02","X9279.025","X9308.03","X9428","X9773.005","X9867.01","X9912.015","X9944.02","X10146","X10592.004","X10634.009","X10666.014","X10703.019","X10738.024","X11467.001","X11723.002","X12019.007","X12064.012","X12096.017","X12127.021","X12401.003","X12664.008","X12735.013","X12762.018","X12832.093","X12832.098","X12832.103","X12832.001","X12832.006","X12832.011","X12832.016","X12876.002","X13167.007","X13213.012","X13323.017","X13375.022","X13404.027","X13432.032","X13571.004","X13806.014","X13882.024","X14005.034","X14066.044","X14129.054","X14219.064","X14299.074","X14575.084","X14659.094","X14744.104","X14760.114","X14881.124","X14974.134","X15219.144","X17538.2","X17590.205","X17671.21","X17775.215","X17867.22","X18540.002","X18630.012","X18689.022","X18726.032","X18771.042","X18837.052","X18880.062","X18950.072","X19052.082","X19120.092","X19466.102","X19563.112","X447.001","X518.006","X599.011","X852.001","X1017.006","X1047.011","X1126.016","X1167.021","X1229.026","X1263.03.1","X1313.153","X1313.158","X1313.163","X1313.168","X1313.173","X1313.177.1","X1746.003","X1892.008","X1966","X2351.004","X2483.009","X2527.014","X2569.019","X2978.002","X3057.007","X3105.012","X3130.017","X3172.022","X3214.027","X3621.001","X3760.006","X3873.01.1","X4526.006","X4660.016","X4698.026","X4790.036","X4837.046","X4874.056","X4928.066","X5003.076","X5102.086","X5221.096","X5296.106","X5338.116","X5476.126","X5619.136","X5658.146","X8047","X8267.004","X8524.009","X8619.014","X8646.019","X9065.001","X9104.006","X9180.011","X9220.016","X9257.021","X9283.026","X9314.031","X9589.001","X9781.006","X9891.011","X9918.016","X9950.021","X10146.1","X10596.005","X10654.01","X10673.015","X10712.02","X10757.025","X11467.001.1","X11923.003","X12033.008","X12072.013","X12105.018","X12177","X12437.004","X12689.009","X12737.014","X12782.019","X12832.094","X12832.099","X12832.104","X12832.002","X12832.007","X12832.012","X12832.016.1","X13113.003","X13172.008","X13218.013","X13339.018","X13381.023","X13408.028","X13432.032.1","X13745.006","X13809.016","X13889.026","X14020.036","X14082.046","X14166.056","X14228.066","X14516.076","X14583.086","X14686.096","X14748.106","X14849.116","X14908.126","X15011.136","X15224.146","X17548.201","X17594.206","X17685.211","X17781.216","X17898.221","X18569.004","X18643.014","X18696.024","X18731.034","X18778.044","X18841.054","X18931.064","X18985.074","X19057.084","X19126.094","X19487.104","X19585.114","X451.002","X555.007","X604.012","X978.002","X1022.007","X1048.012","X1135.017","X1173.022","X1238.027","X1313","X1313.154","X1313.159","X1313.164","X1313.169","X1313.174","X1313.1","X1750.004","X1893.009","X1966.1","X2405.005","X2484.01","X2531.015","X2570.019","X2979.003","X3064.008","X3113.013","X3139.018","X3174.023","X3222.028","X3632.002","X3795.007","X3923","X4580.008","X4664.018","X4702.028","X4792.038","X4840.048","X4904.058","X4929.068","X5006.078","X5137.088","X5227.098","X5298.108","X5339.118","X5481.128","X5625.138","X7505.001","X8047.1","X8450.005","X8549.01","X8626.015","X8670.02","X9075.002","X9109.007","X9183.012","X9222.017","X9260.022","X9288.027","X9378.032","X9701.002","X9825.007","X9903.012","X9922.017","X9956.022","X10529.001","X10599.006","X10660.011","X10686.016","X10716.021","X10757.025.1","X11517","X11985.004","X12036.009","X12076.014","X12110.019","X12177.1","X12617.005","X12696.01","X12741.015","X12782.019.1","X12832.095","X12832.1","X12832.104.1","X12832.003","X12832.008","X12832.013","X12832","X13130.004","X13187.009","X13271.014","X13344.019","X13386.024","X13411.029","X13482","X13755.008","X13813.018","X13903.028","X14026.038","X14104.048","X14175.058","X14270.068","X14535.078","X14607.088","X14700.098","X14752.108","X14855.118","X14913.128","X15123.138","X17422.197","X17555.202","X17598.207","X17716.212","X17791.217","X17898.221.1","X18608.006","X18656.016","X18700.026","X18741.036","X18786.046","X18856.056","X18940.066","X19004.076","X19077.086","X19130.096","X19518.106","X19609.116","X470.003","X564.008","X604.012.1","X984.003","X1024.008","X1052.013","X1139.018","X1176.023","X1247.028","X1313.2","X1313.155","X1313.16","X1313.165","X1313.17","X1313.175","X1313.3","X1868.005","X1912.01","X2317.001","X2413.006","X2493.011","X2543.016","X2620","X3006.004","X3069.009","X3118.014","X3157.019","X3177.024","X3222.028.1","X3669.003","X3854.008","X3923.1","X4605.01","X4673.02","X4738.03","X4795.04","X4845.05","X4908.06","X4965.07","X5017.08","X5142.09","X5279.1","X5325.11","X5390.12","X5493.13","X5629.14","X7643.002","X8064.001","X8461.006","X8562.011","X8629.016","X8670.02.1","X9079.003","X9115.008","X9185.013","X9233.018","X9266.023","X9302.028","X9378.032.1","X9727.003","X9853.008","X9906.013","X9936.018","X10095.023","X10565.002","X10603.007","X10662.012","X10688.017","X10732.022","X10807","X11517.1","X11995.005","X12041.01","X12079.015","X12114.02","X12195.001","X12624.006","X12699.011","X12744.016","X12832.2","X12832.096","X12832.101","X12832.3","X12832.004","X12832.009","X12832.014","X12832.4","X13138.005","X13191.01","X13315.015","X13363.02","X13388.025","X13420.03","X13482.1","X13776.01","X13834.02","X13911.03","X14028.04","X14117.05","X14188.06","X14284.07","X14564.08","X14632.09","X14705.1","X14753.11","X14863.12","X14921.13","X15135.14","X17433.198","X17560.203","X17654.208","X17733.213","X17857.218","X17948","X18615.008","X18682.018","X18711.028","X18752.038","X18790.048","X18861.058","X18943.068","X19020.078","X19091.088","X19152.098","X19532.108","X504.004","X566.009","X654.1","X987.004","X1034.009","X1062.014","X1154.019","X1182.024","X1250.029","X1313.151","X1313.156","X1313.161","X1313.166","X1313.171","X1313.176","X1714.001","X1880.006","X1916.011.1","X2340.002","X2465.007","X2501.012","X2558.017","X2620.1","X3012.005","X3078.01","X3124.015","X3161.02","X3195.025","X3272.1","X3739.004","X3869.009","X4108.002","X4617.012","X4685.022","X4774.032","X4830.042","X4866.052","X4922.062","X4970.072","X5021.082","X5199.092","X5288.102","X5329.112","X5412.122","X5495.132","X5633.142","X7997.003.1","X8206.002","X8466.007","X8589.012","X8638.017","X8720.1","X9091.004","X9163.009","X9191.014","X9249.019","X9273.024","X9306.029","X9428.1","X9764.004","X9859.009","X9908.014","X9942.019","X10096.023","X10573.003","X10625.008","X10664.013","X10694.018","X10735.023","X10807.1","X11652.001","X12000.006","X12060.011","X12081.016","X12127.021.1","X12222.002","X12652.007","X12709.012","X12760.017","X12832.5","X12832.097","X12832.102","X12832.6","X12832.005","X12832.01","X12832.015","X12872.001","X13156.006","X13194.011","X13318.016","X13366.021","X13399.026","X13421.031","X13503.002","X13797.012","X13867.022","X13982.032","X14047.042","X14125.052","X14192.062","X14295.072","X14568.082","X14651.092","X14730.102","X14758.112","X14870.122","X14960.132","X15209.142","X17442.199","X17566.204","X17665.209","X17756.214","X17865.219","X17948.1","X18625.01","X18684.02","X18717.03","X18766.04","X18835.05","X18865.06","X18949.07","X19026.08","X19101.09","X19395.1","X19552.11"
0,514.005,569.01,654,995.005,1041.01,1068.015,1156.02,1192.025,1263.03,1313.152,1313.157,1313.162,1313.167,1313.172,1313.177,1724.002,1886.007,1916.011,2347.003,2477.008,2521.013,2560.018,2965.001,3018.006,3084.011,3129.016,3166.021,3199.026,3272,3749.005,3873.01,4516.004,4644.014,4690.024,4786.034,4834.044,4871.054,4926.064,4985.074,5087.084,5214.094,5291.104,5335.114,5420.124,5608.134,5635.144,7997.003,8254.003,8514.008,8609.013,8643.018,8720,9094.005,9171.01,9201.015,9251.02,9279.025,9308.03,9428,9773.005,9867.01,9912.015,9944.02,10146,10592.004,10634.009,10666.014,10703.019,10738.024,11467.001,11723.002,12019.007,12064.012,12096.017,12127.021,12401.003,12664.008,12735.013,12762.018,12832.093,12832.098,12832.103,12832.001,12832.006,12832.011,12832.016,12876.002,13167.007,13213.012,13323.017,13375.022,13404.027,13432.032,13571.004,13806.014,13882.024,14005.034,14066.044,14129.054,14219.064,14299.074,14575.084,14659.094,14744.104,14760.114,14881.124,14974.134,15219.144,17538.2,17590.205,17671.21,17775.215,17867.22,18540.002,18630.012,18689.022,18726.032,18771.042,18837.052,18880.062,18950.072,19052.082,19120.092,19466.102,19563.112,447.001,518.006,599.011,852.001,1017.006,1047.011,1126.016,1167.021,1229.026,1263.03,1313.153,1313.158,1313.163,1313.168,1313.173,1313.177,1746.003,1892.008,1966,2351.004,2483.009,2527.014,2569.019,2978.002,3057.007,3105.012,3130.017,3172.022,3214.027,3621.001,3760.006,3873.01,4526.006,4660.016,4698.026,4790.036,4837.046,4874.056,4928.066,5003.076,5102.086,5221.096,5296.106,5338.116,5476.126,5619.136,5658.146,8047,8267.004,8524.009,8619.014,8646.019,9065.001,9104.006,9180.011,9220.016,9257.021,9283.026,9314.031,9589.001,9781.006,9891.011,9918.016,9950.021,10146,10596.005,10654.01,10673.015,10712.02,10757.025,11467.001,11923.003,12033.008,12072.013,12105.018,12177,12437.004,12689.009,12737.014,12782.019,12832.094,12832.099,12832.104,12832.002,12832.007,12832.012,12832.016,13113.003,13172.008,13218.013,13339.018,13381.023,13408.028,13432.032,13745.006,13809.016,13889.026,14020.036,14082.046,14166.056,14228.066,14516.076,14583.086,14686.096,14748.106,14849.116,14908.126,15011.136,15224.146,17548.201,17594.206,17685.211,17781.216,17898.221,18569.004,18643.014,18696.024,18731.034,18778.044,18841.054,18931.064,18985.074,19057.084,19126.094,19487.104,19585.114,451.002,555.007,604.012,978.002,1022.007,1048.012,1135.017,1173.022,1238.027,1313,1313.154,1313.159,1313.164,1313.169,1313.174,1313,1750.004,1893.009,1966,2405.005,2484.01,2531.015,2570.019,2979.003,3064.008,3113.013,3139.018,3174.023,3222.028,3632.002,3795.007,3923,4580.008,4664.018,4702.028,4792.038,4840.048,4904.058,4929.068,5006.078,5137.088,5227.098,5298.108,5339.118,5481.128,5625.138,7505.001,8047,8450.005,8549.01,8626.015,8670.02,9075.002,9109.007,9183.012,9222.017,9260.022,9288.027,9378.032,9701.002,9825.007,9903.012,9922.017,9956.022,10529.001,10599.006,10660.011,10686.016,10716.021,10757.025,11517,11985.004,12036.009,12076.014,12110.019,12177,12617.005,12696.01,12741.015,12782.019,12832.095,12832.1,12832.104,12832.003,12832.008,12832.013,12832,13130.004,13187.009,13271.014,13344.019,13386.024,13411.029,13482,13755.008,13813.018,13903.028,14026.038,14104.048,14175.058,14270.068,14535.078,14607.088,14700.098,14752.108,14855.118,14913.128,15123.138,17422.197,17555.202,17598.207,17716.212,17791.217,17898.221,18608.006,18656.016,18700.026,18741.036,18786.046,18856.056,18940.066,19004.076,19077.086,19130.096,19518.106,19609.116,470.003,564.008,604.012,984.003,1024.008,1052.013,1139.018,1176.023,1247.028,1313,1313.155,1313.16,1313.165,1313.17,1313.175,1313,1868.005,1912.01,2317.001,2413.006,2493.011,2543.016,2620,3006.004,3069.009,3118.014,3157.019,3177.024,3222.028,3669.003,3854.008,3923,4605.01,4673.02,4738.03,4795.04,4845.05,4908.06,4965.07,5017.08,5142.09,5279.1,5325.11,5390.12,5493.13,5629.14,7643.002,8064.001,8461.006,8562.011,8629.016,8670.02,9079.003,9115.008,9185.013,9233.018,9266.023,9302.028,9378.032,9727.003,9853.008,9906.013,9936.018,10095.023,10565.002,10603.007,10662.012,10688.017,10732.022,10807,11517,11995.005,12041.01,12079.015,12114.02,12195.001,12624.006,12699.011,12744.016,12832,12832.096,12832.101,12832,12832.004,12832.009,12832.014,12832,13138.005,13191.01,13315.015,13363.02,13388.025,13420.03,13482,13776.01,13834.02,13911.03,14028.04,14117.05,14188.06,14284.07,14564.08,14632.09,14705.1,14753.11,14863.12,14921.13,15135.14,17433.198,17560.203,17654.208,17733.213,17857.218,17948,18615.008,18682.018,18711.028,18752.038,18790.048,18861.058,18943.068,19020.078,19091.088,19152.098,19532.108,504.004,566.009,654,987.004,1034.009,1062.014,1154.019,1182.024,1250.029,1313.151,1313.156,1313.161,1313.166,1313.171,1313.176,1714.001,1880.006,1916.011,2340.002,2465.007,2501.012,2558.017,2620,3012.005,3078.01,3124.015,3161.02,3195.025,3272,3739.004,3869.009,4108.002,4617.012,4685.022,4774.032,4830.042,4866.052,4922.062,4970.072,5021.082,5199.092,5288.102,5329.112,5412.122,5495.132,5633.142,7997.003,8206.002,8466.007,8589.012,8638.017,8720,9091.004,9163.009,9191.014,9249.019,9273.024,9306.029,9428,9764.004,9859.009,9908.014,9942.019,10096.023,10573.003,10625.008,10664.013,10694.018,10735.023,10807,11652.001,12000.006,12060.011,12081.016,12127.021,12222.002,12652.007,12709.012,12760.017,12832,12832.097,12832.102,12832,12832.005,12832.01,12832.015,12872.001,13156.006,13194.011,13318.016,13366.021,13399.026,13421.031,13503.002,13797.012,13867.022,13982.032,14047.042,14125.052,14192.062,14295.072,14568.082,14651.092,14730.102,14758.112,14870.122,14960.132,15209.142,17442.199,17566.204,17665.209,17756.214,17865.219,17948,18625.01,18684.02,18717.03,18766.04,18835.05,18865.06,18949.07,19026.08,19101.09,19395.1,19552.11
